id,dossier,kategorie,detail
WSE37,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 31 f. (Rz. 120 ff.)"
WSE38,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 33 (Rz. 128)"
WSE39,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 5, 7"
WSE40,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 33 (Rz. 128), S. 33 Fn. 80 f."
WSE41,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 20 (Rz. 80), S. 24 (Rz. 99), S. 34 (Rz."
WSE42,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 23 ff. (Rz. 88 ff.)"
WSE43,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 60 f. (Rz. 231 ff.)"
WSE44,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 81 f. (Rz. 303 ff.)"
WSE45,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 7, S. 118"
WSE46,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 80 (Rz. 300), S. 94 f. (Rz. 335 ff.)"
WSE47,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 5 f., S. 34 (Rz. 131)"
WSE48,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 7, S. 118"
WSE49,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 33 (Rz. 128), S. 55 (Rz. 212)"
WSE50,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 33 f. (Rz. 133 f.)"
WSE51,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 40 (Rz. 160), S. 52 (Rz. 202)"
WSE52,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 55 (Rz. 212 f.)"
WSE53,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 5 f. (Rz. 5 f.), S. 14 ff. (Rz. 41 ff.)"
WSE54,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 80 f., S. 107 ff."
WSE55,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 4 f., S. 7"
WSP37,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang II Art. 8"
WSP41,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang II Art. 9"
WSP42,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang II Art. 1"
WSP43,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang II Art. 3"
WSP44,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 8"
WSP48,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Schlussformel"
WSP51,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 14; Anhänge I–III"
WSP52,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang II Art. 10"
WSP54,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang III Art. 7"
GE49,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 21"
GE55,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 27 und Art. 6"
FIN49,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 4"
FIN50,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Präambel"
FIN51,Finanzbeitrag,referenz_nachschaerfen,Beitragsabkommen vs. EUPA Protokoll 3
FIN54,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 14"
FIN56,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 18"
FIN60,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 4, 13, 14"
EUPA42,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 14"
EUPA50,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 6"
EUPA54,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 10"
EUPA56,EU-Programme,referenz_nachschaerfen,"EUPA, Art. 16; Art. 19"
LWA53,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. II.1"
LWA56,Landwirtschaft,referenz_nachschaerfen,"EUPA-Abkommen / ÄP-LwA: Richli, S. 57 ff., Rz. 221"
LWA58,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Anhang 9"
LWA60,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Anhang 12"
LWA61,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Art. 2"
LWA63,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. IV.3"
LUV49,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 5"
LUV50,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Protokoll staatliche Beihilfen LuftVA"
LUV51,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt A"
LUV52,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Protokoll staatliche Beihilfen Art. 7"
LUV53,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt A"
LUV54,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 1"
LUV56,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 4"
LUV58,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang"
LUV59,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 3"
LUV60,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 1"
LUV61,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitte 1 und 4"
INST49,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle
INST55,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung A
INST58,Institutionell,referenz_nachschaerfen,"Alle institutionellen Protokolle: Art. 10, 12, 16"
INST59,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung A
INST64,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 19 (Inkrafttreten und
INST66,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 5 und 6
INST67,Institutionell,referenz_nachschaerfen,Allgemein; Unterschied zum EWR und zur Zollunion
INST68,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 10
LV46,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4"
LV48,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4 (RL 2012/34/EU)"
LV49,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4 (RL 2016/797)"
LV50,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 3"
LV51,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Protokoll staatliche Beihilfen"
LV52,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Protokoll staatliche Beihilfen Art. 7"
LV53,Landverkehr,referenz_nachschaerfen,"IP-LandVA, Anhang Art. 1; separate ERA-Vereinbarung"
LV54,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4"
MRA53,MRA,referenz_nachschaerfen,"ÄP-MRA, Anhang"
MRA55,MRA,referenz_nachschaerfen,"ÄP-MRA, Art. 1"
MRA57,MRA,referenz_nachschaerfen,"ÄP-MRA, Art. 2; IP-MRA"
MRA58,MRA,referenz_nachschaerfen,"ÄP-MRA, Art. 1 (allgemeiner Geltungsbereich)"
